Cluster ID,,title,total_price,condition,details,num_images,canonical_,canonical_total_price,canonical_title,canonical_num_images,canonical_details,canonical_condition,confidence_score
5,67,   Albert Odyssey: Legend of Eldean (Sega Saturn) * RARE* ,118.99,  Acceptable ,"              Albert Odyssey: Legend of Eldean was originally released for the Super Nintendo system in Japan. It contains a menu-driven combat system that is turn-based. You control Pike and the other four members of his party. Pike is a young orphan who was raised by harpies. During the first ten years of his life all he has ever known is the peaceful ways of the forest. Now, seemingly from nowhere, monsters have begun attacking humans and violence has erupted in this magical land. When Pike's village is attacked he and his adopted sister, Laia, are turned to stone. Cirrus, a magical sword once held by his father, is able to rescue Pike but not Laia. Pike must embark on a quest in order to find a way to free his sister from stone. ",5,34,83.99,albert odyssey: legend of eldean (sega saturn) * rare*,3,"albert odyssey: legend of eldean was originally released for the super nintendo system in japan. it contains a menu-driven combat system that is turn-based. you control pike and the other four members of his party. pike is a young orphan who was raised by harpies. during the first ten years of his life all he has ever known is the peaceful ways of the forest. now, seemingly from nowhere, monsters have begun attacking humans and violence has erupted in this magical land. when pike's village is attacked he and his adopted sister, laia, are turned to stone. cirrus, a magical sword once held by his father, is able to rescue pike but not laia. pike must embark on a quest in order to find a way to free his sister from stone.",like new,0.52197020753528223
0,68,   Sonic 3D Blast Complete Game Sega Saturn CIB ,29.99,  Good ,"              Dr. Robotnik should find himself another hobby, because this one ain't paying off; or at least not yet. Determined yet again to collect the Chaos Emeralds and gain absolute power (over what, we're never exactly sure), The man with the Mean Bean Machine has sent out his robo-cronies to kidnap the birdlike Flickies and invade Flicky Island in search of all six Chaos Emeralds. Poor Sonic. Why can't anyone else play the hero for once?<br><br>The gameplay is familiar, but the settings are completely new. Sonic 3D Blast sticks the blue blur smack dab in the middle of a fully rendered isometric playing field, with new hazards exploring a third dimension in which to terrorize our hero.<br><br>Rescue the Flickies from the grasps of each of Robotnik's mechanized bad guys, and set them free at the end of each level. Also, keep an eye out for Tails, who'll offer you a round trip ticket to the bonus rounds where Sonic must collect enough rings to earn each emerald.<br><br>Claim each section of Flicky Island, including its snowy peaks, its grassy hills, and even an active volcano, in your pursuit of the tirelessly conniving Dr. Robotnik.<br><br>Sonic 3D Blast for Saturn features two separate endings, each displayed in full motion video. There is no save feature in Sonic 3D Blast. ",2,48,12.99,sonic 3d blast complete game sega saturn cib,1,"dr. robotnik should find himself another hobby, because this one ain't paying off; or at least not yet. determined yet again to collect the chaos emeralds and gain absolute power (over what, we're never exactly sure), the man with the mean bean machine has sent out his robo-cronies to kidnap the birdlike flickies and invade flicky island in search of all six chaos emeralds. poor sonic. why can't anyone else play the hero for once?<br><br>the gameplay is familiar, but the settings are completely new. sonic 3d blast sticks the blue blur smack dab in the middle of a fully rendered isometric playing field, with new hazards exploring a third dimension in which to terrorize our hero.<br><br>rescue the flickies from the grasps of each of robotnik's mechanized bad guys, and set them free at the end of each level. also, keep an eye out for tails, who'll offer you a round trip ticket to the bonus rounds where sonic must collect enough rings to earn each emerald.<br><br>claim each section of flicky island, including its snowy peaks, its grassy hills, and even an active volcano, in your pursuit of the tirelessly conniving dr. robotnik.<br><br>sonic 3d blast for saturn features two separate endings, each displayed in full motion video. there is no save feature in sonic 3d blast.",good,0.1911842999529535
2,69,"   Panzer Dragoon Saga - Disks Only (Sega Saturn, 1998) ",315.0,  Acceptable ,"              SEGA's popular dragon shooter series continues with a four-CD adventure for the ages. Blending time-tested Panzer action with some of the most impressive graphics and gameplay the Saturn has ever seen, this installment is packed with mysteries and puzzles. Hop on board your morphing dragon and get ready to travel through some the most darkly beautiful terrain ever. You'll encounter some pretty interesting characters, some friends, some foes, as you try to solve an age-old mystery. One of the most in-depth role-playing games ever created, Panzer Dragon Saga is a lushly detailed masterpiece for gamers of all skill levels. Released in Japan under the title Azel: Panzer Dragoon RPG ",3,7,45.0,panzer dragoon (sega saturn) complete,1,"after your countryland was destroyed by a giant airship from beyond, the only thing left to do is hop on the back of a renegade dragon and shoot your way to vengeance. boasting a wide variety of explorable environments, panzer dragoon transports you through ancient ruins, dark and eerie caves, and surreal landscapes. the music should be as awe-inspiring as the surroundings as several tracks were performed by the israeli symphony orchestra.<br><br>action can be viewed from three different perspectives: first-person, a third-person large view of the dragon, and a third-person small view of the dragon. players will fend off enemies with 360 degrees of aiming ability. hold down the fire button to ""lock on"" to multiple enemies, then release the key to let loose a display of guided dragonfire. panzer dragoon uses a 3d graphics engine and features art direction similar to the works of moebius.",good,0.26097768545150757
0,70,   Sonic 3D Blast  Sega Saturn - Complete -Clean Working Disc!!! ,18.99,  Very Good ,"              Dr. Robotnik should find himself another hobby, because this one ain't paying off; or at least not yet. Determined yet again to collect the Chaos Emeralds and gain absolute power (over what, we're never exactly sure), The man with the Mean Bean Machine has sent out his robo-cronies to kidnap the birdlike Flickies and invade Flicky Island in search of all six Chaos Emeralds. Poor Sonic. Why can't anyone else play the hero for once?<br><br>The gameplay is familiar, but the settings are completely new. Sonic 3D Blast sticks the blue blur smack dab in the middle of a fully rendered isometric playing field, with new hazards exploring a third dimension in which to terrorize our hero.<br><br>Rescue the Flickies from the grasps of each of Robotnik's mechanized bad guys, and set them free at the end of each level. Also, keep an eye out for Tails, who'll offer you a round trip ticket to the bonus rounds where Sonic must collect enough rings to earn each emerald.<br><br>Claim each section of Flicky Island, including its snowy peaks, its grassy hills, and even an active volcano, in your pursuit of the tirelessly conniving Dr. Robotnik.<br><br>Sonic 3D Blast for Saturn features two separate endings, each displayed in full motion video. There is no save feature in Sonic 3D Blast. ",3,48,12.99,sonic 3d blast complete game sega saturn cib,1,"dr. robotnik should find himself another hobby, because this one ain't paying off; or at least not yet. determined yet again to collect the chaos emeralds and gain absolute power (over what, we're never exactly sure), the man with the mean bean machine has sent out his robo-cronies to kidnap the birdlike flickies and invade flicky island in search of all six chaos emeralds. poor sonic. why can't anyone else play the hero for once?<br><br>the gameplay is familiar, but the settings are completely new. sonic 3d blast sticks the blue blur smack dab in the middle of a fully rendered isometric playing field, with new hazards exploring a third dimension in which to terrorize our hero.<br><br>rescue the flickies from the grasps of each of robotnik's mechanized bad guys, and set them free at the end of each level. also, keep an eye out for tails, who'll offer you a round trip ticket to the bonus rounds where sonic must collect enough rings to earn each emerald.<br><br>claim each section of flicky island, including its snowy peaks, its grassy hills, and even an active volcano, in your pursuit of the tirelessly conniving dr. robotnik.<br><br>sonic 3d blast for saturn features two separate endings, each displayed in full motion video. there is no save feature in sonic 3d blast.",good,0.1911842999529535
6,71,   Shining Force III 3 - Sega Saturn - COMPLETE Original Case &amp; Manual ,140.99,  Good ,,1,4,92.0,sega saturn console,12,video,used,0.23382085084788162
6,72,   Mega Man 8 U.S. Sega Saturn Cib ,236.15,  Like New ,,2,4,92.0,sega saturn console,12,video,used,0.23382085084788162
6,73,   Mega Man 8 Anniversary Collector's Edition - Sega Saturn - COMPLETE ,278.99,  Very Good ,,1,4,92.0,sega saturn console,12,video,used,0.23382085084788162
6,74,   Sega Saturn Black Console (NTSC) (Serviced) ,101.45,  Used ,,5,4,92.0,sega saturn console,12,video,used,0.23382085084788162
2,75,   Panzer Dragoon Saga  (Sega Saturn) COMPLETE Nice Condition Rare 1DAYSHIP FREE ,406.44,  Very Good ,"              SEGA's popular dragon shooter series continues with a four-CD adventure for the ages. Blending time-tested Panzer action with some of the most impressive graphics and gameplay the Saturn has ever seen, this installment is packed with mysteries and puzzles. Hop on board your morphing dragon and get ready to travel through some the most darkly beautiful terrain ever. You'll encounter some pretty interesting characters, some friends, some foes, as you try to solve an age-old mystery. One of the most in-depth role-playing games ever created, Panzer Dragon Saga is a lushly detailed masterpiece for gamers of all skill levels. Released in Japan under the title Azel: Panzer Dragoon RPG ",3,7,45.0,panzer dragoon (sega saturn) complete,1,"after your countryland was destroyed by a giant airship from beyond, the only thing left to do is hop on the back of a renegade dragon and shoot your way to vengeance. boasting a wide variety of explorable environments, panzer dragoon transports you through ancient ruins, dark and eerie caves, and surreal landscapes. the music should be as awe-inspiring as the surroundings as several tracks were performed by the israeli symphony orchestra.<br><br>action can be viewed from three different perspectives: first-person, a third-person large view of the dragon, and a third-person small view of the dragon. players will fend off enemies with 360 degrees of aiming ability. hold down the fire button to ""lock on"" to multiple enemies, then release the key to let loose a display of guided dragonfire. panzer dragoon uses a 3d graphics engine and features art direction similar to the works of moebius.",good,0.26097768545150757
6,76,   Complete Sega Saturn Black Console -- Tested And Working ,56.0,  Used ," Get back to classic video gaming with the Sega Saturn console. Dual processors and a full-color display bring a classic gaming console to life, making for quick gameplay and visuals that can be enjoyed by up to two players thanks to the dual controller ports. The Sega Saturn console was the first to accept both CDs and cartridges, giving gamers a wide selection of play possibilities. There are more than 245 games available on the classic Sega gaming console, which has its own internal memory storage and specialized memory cartridges for additional storage. Named by IGN as one of the 25 best gaming consoles of all time, the Sega Saturn console is shaped in a simple rectangle that fits onto any shelf. Place games into the Sega gaming console by lifting the top lid and inserting them directly inside. The Sega Saturn helped shape video gaming, and remains one of the best systems ever produced. A classic gaming console never goes out of style. ",8,4,92.0,sega saturn console,12,video,used,0.23382085084788162
6,77,   Albert Odyssey - Sega Saturn - COMPLETE Original Case &amp; Manual ,140.79,  Very Good ,,1,4,92.0,sega saturn console,12,video,used,0.23382085084788162
3,78,"   Virtua Fighter  (Sega Saturn, 1995) ",4.0,  Good ,"              When Sega released Virtua Fighter to Arcades in 1993, gamers witnessed a new type of fighting game. It was the first coin-op fighter to have 3D graphics, using masses of polygons to make up characters instead of the more traditional 2D sprites. Two years later, Sega has translated its flagship 3D fighting game to the 32-bit Saturn.<br><br>Players can choose from a selection of eight fighters, six male and two female, each with his or her own distinct fighting style. Fights are conducted as best two out of three affairs, meaning that a fighter has to defeat his or her opponent twice in order to win and advance to the next round. Fighters can be defeated by either hitting them to drain their life bar, or by forcing them off the edge of the fighting platform.<br><br>Fighters do not have access to the special techniques or super moves that have become a staple of 2D fighters. Instead, they must rely on a selection of throws as well as attacks performed either singly or in small combinations. The game features over 700 moves, with each fighter using techniques that are appropriate to his or her background and martial arts style.<br><br>In another departure from 2D fighting design, Virtua Fighter uses only three buttons. Players have one button each for punching, kicking, and blocking. When used together or in various combinations, players can bring out a character's full range of fighting techniques. ",1,6,12.99,"virtua fighter kids (sega saturn, 1996)",1,"akira, shun-di, kage, and pai are back -- but this time, they're kids! virtua fighter kids brings home the arcade action to the sega saturn. this port of the arcade game is based on the award-winning coin-op, virtua fighter. featuring ten childlike fighters, each of whom sports a huge array of moves. with oversized heads and undersized arms, virtua fighter kids puts a new twist on a proven genre.<br><br>fighting takes place in three dimensional rings, allowing players full freedom of movement. most of the modes of play are the same as virtua fighter 2, such as ranking, arcade, and practice. adding to the legacy of the virtua fighter series, virtua fighter kids includes a new play mode and a new feature: kids mode and combo maker. kids mode simplifies the controls by allowing combos to be performed with one button. the combo maker gives players the ability to create up to 20 new moves. take the battle into your own hands!",acceptable,0.15204511185916991
2,79,   Panzer Dragoon Sega Saturn Video Game ,42.99,  Very Good ,,5,7,45.0,panzer dragoon (sega saturn) complete,1,"after your countryland was destroyed by a giant airship from beyond, the only thing left to do is hop on the back of a renegade dragon and shoot your way to vengeance. boasting a wide variety of explorable environments, panzer dragoon transports you through ancient ruins, dark and eerie caves, and surreal landscapes. the music should be as awe-inspiring as the surroundings as several tracks were performed by the israeli symphony orchestra.<br><br>action can be viewed from three different perspectives: first-person, a third-person large view of the dragon, and a third-person small view of the dragon. players will fend off enemies with 360 degrees of aiming ability. hold down the fire button to ""lock on"" to multiple enemies, then release the key to let loose a display of guided dragonfire. panzer dragoon uses a 3d graphics engine and features art direction similar to the works of moebius.",good,0.26097768545150757
4,80,"   COMPLETE - Die Hard Arcade  (Sega Saturn, 1997) - WORKS GREAT, Actual Photos! ",51.44,  Like New ,"              Die Hard Arcade takes place after the second Die Hard movie, Die Hard with a Vengeance. Single or multiple players may take the role of John McClane and his female partner as they stand against a horde of terrorists to save John's wife and the president's daughter. <br><br>Gamers must traverse the rooftops, galleries, and restrooms of the Nakatomi Corporation's building, while fighting punks, martial arts experts, sumo wrestlers, and SWAT team members. Die Hard Arcade features multiple endings as well as the Sega Arcade classic Deep Scan. Completing Deep Scan in one try unlocks extra credits for Die Hard Arcade. ",5,80,40.0,"die hard arcade (sega saturn, 1997)",5,"die hard arcade takes place after the second die hard movie, die hard with a vengeance. single or multiple players may take the role of john mcclane and his female partner as they stand against a horde of terrorists to save john's wife and the president's daughter. <br><br>gamers must traverse the rooftops, galleries, and restrooms of the nakatomi corporation's building, while fighting punks, martial arts experts, sumo wrestlers, and swat team members. die hard arcade features multiple endings as well as the sega arcade classic deep scan. completing deep scan in one try unlocks extra credits for die hard arcade.",good,0.6532578357153318
2,81,"   Panzer Dragoon  (Sega Saturn, 1995) complete CIB ",44.99,  Good ,,3,7,45.0,panzer dragoon (sega saturn) complete,1,"after your countryland was destroyed by a giant airship from beyond, the only thing left to do is hop on the back of a renegade dragon and shoot your way to vengeance. boasting a wide variety of explorable environments, panzer dragoon transports you through ancient ruins, dark and eerie caves, and surreal landscapes. the music should be as awe-inspiring as the surroundings as several tracks were performed by the israeli symphony orchestra.<br><br>action can be viewed from three different perspectives: first-person, a third-person large view of the dragon, and a third-person small view of the dragon. players will fend off enemies with 360 degrees of aiming ability. hold down the fire button to ""lock on"" to multiple enemies, then release the key to let loose a display of guided dragonfire. panzer dragoon uses a 3d graphics engine and features art direction similar to the works of moebius.",good,0.26097768545150757
1,82,"   Guardian Heroes  (Sega Saturn, 1996) Complete in Collectors Condition ",124.99,  Very Good ,"              Guardian Heroes is fantasy-themed action title in the spirit of Sega's hack-and-slash Golden Axe arcade game. Choose from four initially playable characters, each proficient in a different combat style, before mastering the assortment of combos and magic-based attacks needed to defeat your enemies. Your character can also move across each side-scrolling area's three planes (foreground, background, and middle) to avoid taking damage.<br><br>Defeating enemies in creative ways earns your character experience points to customize one of six attributes: strength, vitality, intelligence, mentality, agility, and luck. The story mode is notable for featuring more than 50 possible paths, introducing different encounters that will influence the game's ending. Guardian Heroes includes two-player co-op support as well as a competitive multiplayer mode for up to six players. ",0,1,124.99,"guardian heroes (sega saturn, 1996) complete cib",2,"guardian heroes is fantasy-themed action title in the spirit of sega's hack-and-slash golden axe arcade game. choose from four initially playable characters, each proficient in a different combat style, before mastering the assortment of combos and magic-based attacks needed to defeat your enemies. your character can also move across each side-scrolling area's three planes (foreground, background, and middle) to avoid taking damage.<br><br>defeating enemies in creative ways earns your character experience points to customize one of six attributes: strength, vitality, intelligence, mentality, agility, and luck. the story mode is notable for featuring more than 50 possible paths, introducing different encounters that will influence the game's ending. guardian heroes includes two-player co-op support as well as a competitive multiplayer mode for up to six players.",very good,0.36686457419836083
2,83,   Panzer Dragoon (Sega Saturn) Complete ,63.95,  Like New ,"              After your countryland was destroyed by a giant airship from beyond, the only thing left to do is hop on the back of a renegade dragon and shoot your way to vengeance. Boasting a wide variety of explorable environments, Panzer Dragoon transports you through ancient ruins, dark and eerie caves, and surreal landscapes. The music should be as awe-inspiring as the surroundings as several tracks were performed by the Israeli Symphony Orchestra.<br><br>Action can be viewed from three different perspectives: first-person, a third-person large view of the dragon, and a third-person small view of the dragon. Players will fend off enemies with 360 degrees of aiming ability. Hold down the fire button to ""lock on"" to multiple enemies, then release the key to let loose a display of guided dragonfire. Panzer Dragoon uses a 3D graphics engine and features art direction similar to the works of Moebius. ",1,7,45.0,panzer dragoon (sega saturn) complete,1,"after your countryland was destroyed by a giant airship from beyond, the only thing left to do is hop on the back of a renegade dragon and shoot your way to vengeance. boasting a wide variety of explorable environments, panzer dragoon transports you through ancient ruins, dark and eerie caves, and surreal landscapes. the music should be as awe-inspiring as the surroundings as several tracks were performed by the israeli symphony orchestra.<br><br>action can be viewed from three different perspectives: first-person, a third-person large view of the dragon, and a third-person small view of the dragon. players will fend off enemies with 360 degrees of aiming ability. hold down the fire button to ""lock on"" to multiple enemies, then release the key to let loose a display of guided dragonfire. panzer dragoon uses a 3d graphics engine and features art direction similar to the works of moebius.",good,0.26097768545150757
6,84,   Shining Force III 3 - Sega Saturn - COMPLETE Original Case &amp; Manual ,148.99,  Good ,,1,4,92.0,sega saturn console,12,video,used,0.23382085084788162
6,85,   Megaman X4 X 4 - Sega Saturn - COMPLETE Original Case &amp; Manual ,148.99,  Very Good ,,1,4,92.0,sega saturn console,12,video,used,0.23382085084788162
2,86,"   Panzer Dragoon (Sega Saturn, 1995) disc only  ",17.98,Not Specified,,1,7,45.0,panzer dragoon (sega saturn) complete,1,"after your countryland was destroyed by a giant airship from beyond, the only thing left to do is hop on the back of a renegade dragon and shoot your way to vengeance. boasting a wide variety of explorable environments, panzer dragoon transports you through ancient ruins, dark and eerie caves, and surreal landscapes. the music should be as awe-inspiring as the surroundings as several tracks were performed by the israeli symphony orchestra.<br><br>action can be viewed from three different perspectives: first-person, a third-person large view of the dragon, and a third-person small view of the dragon. players will fend off enemies with 360 degrees of aiming ability. hold down the fire button to ""lock on"" to multiple enemies, then release the key to let loose a display of guided dragonfire. panzer dragoon uses a 3d graphics engine and features art direction similar to the works of moebius.",good,0.26097768545150757
2,87,   Panzer Dragoon 1 Manual Sega Saturn Dragon I Instructions Book ,12.04,  Acceptable ,"              After your countryland was destroyed by a giant airship from beyond, the only thing left to do is hop on the back of a renegade dragon and shoot your way to vengeance. Boasting a wide variety of explorable environments, Panzer Dragoon transports you through ancient ruins, dark and eerie caves, and surreal landscapes. The music should be as awe-inspiring as the surroundings as several tracks were performed by the Israeli Symphony Orchestra.<br><br>Action can be viewed from three different perspectives: first-person, a third-person large view of the dragon, and a third-person small view of the dragon. Players will fend off enemies with 360 degrees of aiming ability. Hold down the fire button to ""lock on"" to multiple enemies, then release the key to let loose a display of guided dragonfire. Panzer Dragoon uses a 3D graphics engine and features art direction similar to the works of Moebius. ",5,7,45.0,panzer dragoon (sega saturn) complete,1,"after your countryland was destroyed by a giant airship from beyond, the only thing left to do is hop on the back of a renegade dragon and shoot your way to vengeance. boasting a wide variety of explorable environments, panzer dragoon transports you through ancient ruins, dark and eerie caves, and surreal landscapes. the music should be as awe-inspiring as the surroundings as several tracks were performed by the israeli symphony orchestra.<br><br>action can be viewed from three different perspectives: first-person, a third-person large view of the dragon, and a third-person small view of the dragon. players will fend off enemies with 360 degrees of aiming ability. hold down the fire button to ""lock on"" to multiple enemies, then release the key to let loose a display of guided dragonfire. panzer dragoon uses a 3d graphics engine and features art direction similar to the works of moebius.",good,0.26097768545150757
