Cluster ID,,title,total_price,condition,details,num_images,target,canonical_,canonical_total_price,canonical_target,canonical_title,canonical_num_images,canonical_details,canonical_condition,confidence_score
4,171," Sonic Jam (Sega Saturn, 1997) Complete US  ",54.44,  Good ,"              Sonic Jam is a compilation of Sega's famous hedgehog's hits. The CD includes the full versions of Sonic the Hedgehog, Sonic the Hedgehog 2, Sonic the Hedgehog 3, and Sonic &amp; Knuckles -- along with a 3D museum full of artwork, videos, and other Sega memorabilia. <br><br>The original titles' platform gameplay remains intact, with plenty of running, jumping, and Super Sonic Spin-dashing against the evil Doctor Robotnik. Doctor Robotnik is the mad scientist who enjoys unleashing his mechanical creations on Sonic's Disney-esque island paradise. <br><br>New difficulty levels have been added; younger players can adopt an easy mode, while more experienced Sonic fans can go up against ultra-difficult renditions of the Sonic classics. Get ready for an attitude-packed trip down memory lane with Sonic Jam. ",3,1,21,26.44,1,sega saturn console,12,video,used,0.26157090476490152
4,172," Sonic 3D Blast COMPLETE (Sega Saturn, 1996)  ",16.95,  Very Good ,"              Dr. Robotnik should find himself another hobby, because this one ain't paying off; or at least not yet. Determined yet again to collect the Chaos Emeralds and gain absolute power (over what, we're never exactly sure), The man with the Mean Bean Machine has sent out his robo-cronies to kidnap the birdlike Flickies and invade Flicky Island in search of all six Chaos Emeralds. Poor Sonic. Why can't anyone else play the hero for once?<br><br>The gameplay is familiar, but the settings are completely new. Sonic 3D Blast sticks the blue blur smack dab in the middle of a fully rendered isometric playing field, with new hazards exploring a third dimension in which to terrorize our hero.<br><br>Rescue the Flickies from the grasps of each of Robotnik's mechanized bad guys, and set them free at the end of each level. Also, keep an eye out for Tails, who'll offer you a round trip ticket to the bonus rounds where Sonic must collect enough rings to earn each emerald.<br><br>Claim each section of Flicky Island, including its snowy peaks, its grassy hills, and even an active volcano, in your pursuit of the tirelessly conniving Dr. Robotnik.<br><br>Sonic 3D Blast for Saturn features two separate endings, each displayed in full motion video. There is no save feature in Sonic 3D Blast. ",3,1,21,26.44,1,sega saturn console,12,video,used,0.26157090476490152
4,173, Sega Saturn (No Box/Instruction) Console JP GAME.  ,57.5,  Used ,,1,1,21,26.44,1,sega saturn console,12,video,used,0.26157090476490152
8,174, SEGA SATURN SS Console System Japan Japanese JAP VIDEO GAME NTSC #a2 [USA]0925C  ,41.44,  Used ," Enjoy entertaining classic video games with loved ones on the Sega Saturn video game console. Featuring dual processors, this Sega console ensures that you have a smooth gaming experience. The 12-Mbit video RAM of the Sega Saturn console gives you stunning and immersive visual output. Moreover, with 32,000 colors, this video game console has a vibrant display. Developed by Yamaha, the Saturn Custom Sound processor of this Sega console delivers excellent audio output. So put your favorite game CDs in the double speed CD-ROM drive of this video game console and enjoy unlimited entertainment. ",3,1,174,41.44,1,sega saturn ss console system japan japanese jap video game ntsc #a2 [usa]0920i,3,"enjoy entertaining classic video games with loved ones on the sega saturn video game console. featuring dual processors, this sega console ensures that you have a smooth gaming experience. the 12-mbit video ram of the sega saturn console gives you stunning and immersive visual output. moreover, with 32,000 colors, this video game console has a vibrant display. developed by yamaha, the saturn custom sound processor of this sega console delivers excellent audio output. so put your favorite game cds in the double speed cd-rom drive of this video game console and enjoy unlimited entertainment.",used,0.13947033543485521
5,175," Shining the Holy Ark (Sega Saturn, 1997) Disk ONLY US  ",42.45,  Good ,"              The kingdom of Enrich, in times past, was a prosperous realm, much wealth was being obtained from the Desire Mine. Sadly, this land is now only known as a cursed land. While the kingdom was wealthy at one time, it attracted many shadowy types from neighboring lands and released ancient magics, long since dormant. Roads into the land are now patrolled by the castle guard, along with the evils of the land. It is a land unsafe for all.<br><br>A number of days ago, the king summoned the mercenary Arthur. Travelling with Arthur are Forte the magician and Melody, Forte's apprentice. They have been hired to seek out the renegade ninja Rodi. Rodi is believed to be somewhere in the Desire mountain range, possibly in the deserted Desire Mine.<br><br>You play the role of Arthur and begin the game by following the king's bidding in finding the renegade ninja. Are you prepared for the threads of destiny to be unraveled? Play through numerous dungeons, caves, and forests, and prepare to battle every inch of the way in this first-person RPG. ",2,1,6,76.45,1,shining the holy ark sega saturn,2,"the kingdom of enrich, in times past, was a prosperous realm, much wealth was being obtained from the desire mine. sadly, this land is now only known as a cursed land. while the kingdom was wealthy at one time, it attracted many shadowy types from neighboring lands and released ancient magics, long since dormant. roads into the land are now patrolled by the castle guard, along with the evils of the land. it is a land unsafe for all.<br><br>a number of days ago, the king summoned the mercenary arthur. travelling with arthur are forte the magician and melody, forte's apprentice. they have been hired to seek out the renegade ninja rodi. rodi is believed to be somewhere in the desire mountain range, possibly in the deserted desire mine.<br><br>you play the role of arthur and begin the game by following the king's bidding in finding the renegade ninja. are you prepared for the threads of destiny to be unraveled? play through numerous dungeons, caves, and forests, and prepare to battle every inch of the way in this first-person rpg.",good,0.23492092860670755
14,176," Mega Man 8 Anniversary Collector&#39;s Edition, Sega Saturn (Tested, Disc Only)  ",72.93,  Good ,,2,1,2,146.44,1,mega man x4 saturn,11,video,very good,0.23978471755981445
14,177, Mega Man X4 FOR SEGA SATURN MINT AND COMPLETE!!  ,116.4,  Very Good ,"              In Mega Man X4, under the command of Sigma, General and Colonel have encouraged Repliforce to riot. Repliforce is on a rampage and are destroying Maverick Hunter establishments. Their overall plan is to eliminate the human race by building a weapon of mass destruction and using it to blow up Earth.<br><br>The major difference in this game from previous installments of the series is that you can play as either Mega Man X or Zero for the complete game. Differences when playing with each character include sidekicks, dialogue, and slight story changes. Gameplay is also different as Mega Man X can shoot enemies from a distance while Zero uses a sword and must fight at close range. ",2,1,2,146.44,1,mega man x4 saturn,11,video,very good,0.23978471755981445
4,178, Sonic 3D Blast - Sega Saturn  ,24.45,  Very Good ,"              Dr. Robotnik should find himself another hobby, because this one ain't paying off; or at least not yet. Determined yet again to collect the Chaos Emeralds and gain absolute power (over what, we're never exactly sure), The man with the Mean Bean Machine has sent out his robo-cronies to kidnap the birdlike Flickies and invade Flicky Island in search of all six Chaos Emeralds. Poor Sonic. Why can't anyone else play the hero for once?<br><br>The gameplay is familiar, but the settings are completely new. Sonic 3D Blast sticks the blue blur smack dab in the middle of a fully rendered isometric playing field, with new hazards exploring a third dimension in which to terrorize our hero.<br><br>Rescue the Flickies from the grasps of each of Robotnik's mechanized bad guys, and set them free at the end of each level. Also, keep an eye out for Tails, who'll offer you a round trip ticket to the bonus rounds where Sonic must collect enough rings to earn each emerald.<br><br>Claim each section of Flicky Island, including its snowy peaks, its grassy hills, and even an active volcano, in your pursuit of the tirelessly conniving Dr. Robotnik.<br><br>Sonic 3D Blast for Saturn features two separate endings, each displayed in full motion video. There is no save feature in Sonic 3D Blast. ",3,1,21,26.44,1,sega saturn console,12,video,used,0.26157090476490152
0,179, PANZER DRAGOON II 2 ZWEI Game COMPLETE for Sega Saturn MINT RARE Dragon  ,58.44,  Like New ,"              After your countryland was destroyed by a giant airship from beyond, the only thing left to do is hop on the back of a renegade dragon and shoot your way to vengeance. Boasting a wide variety of explorable environments, Panzer Dragoon transports you through ancient ruins, dark and eerie caves, and surreal landscapes. The music should be as awe-inspiring as the surroundings as several tracks were performed by the Israeli Symphony Orchestra.<br><br>Action can be viewed from three different perspectives: first-person, a third-person large view of the dragon, and a third-person small view of the dragon. Players will fend off enemies with 360 degrees of aiming ability. Hold down the fire button to ""lock on"" to multiple enemies, then release the key to let loose a display of guided dragonfire. Panzer Dragoon uses a 3D graphics engine and features art direction similar to the works of Moebius. ",4,1,38,51.4,1,panzer dragoon saga,1,"khourieats, or dragons, are beasts that once terrorized humans. now, your village puts them to work and has a rule that any khourieat who has a blue-white light in its throat must be put to death. you play the part of a child, one who has raised a khourieat in secrecy as you one day hope to be able ride it as it flies above the clouds.<br><br>one day, during the first flight on your khourieat, your village is destroyed. it becomes another victim of the war between the imperials and the mecchanics. as the khourieat stares at the airship that bombed your village, a streak fires from its throat. not only are you on a creature that flies you discover, but you are on a creature who is also a powerful weapon. your adventure now begins as you head toward your village for revenge.<br><br>panzer dragoon ii zwei is a prequel as it takes place before panzer dragoon. similar to the first game, you ride on the back of a dragon who has two types of attacks. players can also still turn the dragon as they fire upon enemies. a new feature is a beserker button that can be used when a meter bar is full. when used, the dragon will fire a number of laser blasts that automatically find their target. another new option is the ability to select your path. panzer dragoon ii zwei runs on rails so you do not have complete freedom, just alternate paths on some levels.<br><br>two other new features are that the dragon can change through the course of the complete game and pandora's box. when a level is completed points will be awarded in various categories. depending on your score, your dragon may or may not morph. with a high enough score the dragon from the first panzer dragoon will become available. pandora's box is an object that will be released when particular milestones are reached. when released, players will gain options, including: changing to any dragon, setting the difficulty level, choosing what level to begin on, and how much life you want.",good,0.2240161403801102
4,180, Sega Saturn Shining Force 3 III !!!RARE!!!  ,106.45,  Like New , Video ,3,1,21,26.44,1,sega saturn console,12,video,used,0.26157090476490152
3,181," Guardian Heroes (Sega Saturn, 1996)  ",41.44,  Good ,"              Guardian Heroes is fantasy-themed action title in the spirit of Sega's hack-and-slash Golden Axe arcade game. Choose from four initially playable characters, each proficient in a different combat style, before mastering the assortment of combos and magic-based attacks needed to defeat your enemies. Your character can also move across each side-scrolling area's three planes (foreground, background, and middle) to avoid taking damage.<br><br>Defeating enemies in creative ways earns your character experience points to customize one of six attributes: strength, vitality, intelligence, mentality, agility, and luck. The story mode is notable for featuring more than 50 possible paths, introducing different encounters that will influence the game's ending. Guardian Heroes includes two-player co-op support as well as a competitive multiplayer mode for up to six players. ",1,1,3,12.99,1,"virtua fighter kids (sega saturn, 1996)",1,"guardian heroes is fantasy-themed action title in the spirit of sega's hack-and-slash golden axe arcade game. choose from four initially playable characters, each proficient in a different combat style, before mastering the assortment of combos and magic-based attacks needed to defeat your enemies. your character can also move across each side-scrolling area's three planes (foreground, background, and middle) to avoid taking damage.<br><br>defeating enemies in creative ways earns your character experience points to customize one of six attributes: strength, vitality, intelligence, mentality, agility, and luck. the story mode is notable for featuring more than 50 possible paths, introducing different encounters that will influence the game's ending. guardian heroes includes two-player co-op support as well as a competitive multiplayer mode for up to six players.",very good,0.25238429026431086
4,182, Japanese Sega Saturn Whte Console Tested Japan Import System HST3220 [B/Good]  ,75.44,  Used ," Classic and ready for fun, this white Sega Saturn White Plug&amp;Play TV Game is a good choice for powering blood-pumping video game excitement.  You can duck missiles and ski down slopes for hours because this Sega video game system has fun and ergonomic controls. This video game system is able to suit a wide range of gaming tastes, which enables you to play a multitude of educational, conquest, and action game titles. With the dedicated graphical memory capacity featured on the Sega Saturn White Plug&amp;Play TV Game, you can appreciate outstanding visual images. Each game session is lifelike and realistic using the advanced CPU included with this Sega video game system. This video game system is attractive and proportioned, allowing you to make use of it in a family room, basement, or home theater. With the more than adequate on-board game storage included on the Sega Saturn White Plug&amp;Play TV Game, you can keep all your game settings. Plus, you can take advantage of enhanced gaming performance since this Sega video game system has generous internal RAM. This video game system makes it easy for you to immerse yourself in the clear gaming soundscapes on your own television thanks to its TV audio connector. ",7,1,21,26.44,1,sega saturn console,12,video,used,0.26157090476490152
0,183,   Panzer Dragoon Zwei II 2 Sega Saturn Video Game ,51.44,  Very Good ,,4,1,38,51.4,1,panzer dragoon saga,1,"khourieats, or dragons, are beasts that once terrorized humans. now, your village puts them to work and has a rule that any khourieat who has a blue-white light in its throat must be put to death. you play the part of a child, one who has raised a khourieat in secrecy as you one day hope to be able ride it as it flies above the clouds.<br><br>one day, during the first flight on your khourieat, your village is destroyed. it becomes another victim of the war between the imperials and the mecchanics. as the khourieat stares at the airship that bombed your village, a streak fires from its throat. not only are you on a creature that flies you discover, but you are on a creature who is also a powerful weapon. your adventure now begins as you head toward your village for revenge.<br><br>panzer dragoon ii zwei is a prequel as it takes place before panzer dragoon. similar to the first game, you ride on the back of a dragon who has two types of attacks. players can also still turn the dragon as they fire upon enemies. a new feature is a beserker button that can be used when a meter bar is full. when used, the dragon will fire a number of laser blasts that automatically find their target. another new option is the ability to select your path. panzer dragoon ii zwei runs on rails so you do not have complete freedom, just alternate paths on some levels.<br><br>two other new features are that the dragon can change through the course of the complete game and pandora's box. when a level is completed points will be awarded in various categories. depending on your score, your dragon may or may not morph. with a high enough score the dragon from the first panzer dragoon will become available. pandora's box is an object that will be released when particular milestones are reached. when released, players will gain options, including: changing to any dragon, setting the difficulty level, choosing what level to begin on, and how much life you want.",good,0.2240161403801102
0,184, Panzer Dragoon Saga RPG for Sega Saturn complete good condition  ,296.45,  Good ,,4,1,38,51.4,1,panzer dragoon saga,1,"khourieats, or dragons, are beasts that once terrorized humans. now, your village puts them to work and has a rule that any khourieat who has a blue-white light in its throat must be put to death. you play the part of a child, one who has raised a khourieat in secrecy as you one day hope to be able ride it as it flies above the clouds.<br><br>one day, during the first flight on your khourieat, your village is destroyed. it becomes another victim of the war between the imperials and the mecchanics. as the khourieat stares at the airship that bombed your village, a streak fires from its throat. not only are you on a creature that flies you discover, but you are on a creature who is also a powerful weapon. your adventure now begins as you head toward your village for revenge.<br><br>panzer dragoon ii zwei is a prequel as it takes place before panzer dragoon. similar to the first game, you ride on the back of a dragon who has two types of attacks. players can also still turn the dragon as they fire upon enemies. a new feature is a beserker button that can be used when a meter bar is full. when used, the dragon will fire a number of laser blasts that automatically find their target. another new option is the ability to select your path. panzer dragoon ii zwei runs on rails so you do not have complete freedom, just alternate paths on some levels.<br><br>two other new features are that the dragon can change through the course of the complete game and pandora's box. when a level is completed points will be awarded in various categories. depending on your score, your dragon may or may not morph. with a high enough score the dragon from the first panzer dragoon will become available. pandora's box is an object that will be released when particular milestones are reached. when released, players will gain options, including: changing to any dragon, setting the difficulty level, choosing what level to begin on, and how much life you want.",good,0.2240161403801102
1,185," Burning Rangers (Sega Saturn, 1998) Complete!  ",206.35,  Very Good ,"              When enormous fires threaten the safety of innocent space-goers, there's only one group of people who can save the day -- the Burning Rangers! As the last Saturn project from Sega's Sonic Team, Burning Rangers is a 3D platform shooter that combines exploration with rescue action. It contains four levels over three locations: a burning building, an underwater base, and a space station. <br><br>Choose between two futuristic firefighters, the powerful Shou Amabane or the graceful Tillis. Then jump into the heat armed with a fire-extinguishing cannon. As you make your way through the ruined complexes, you will find civilians who need rescuing. In order to send the civilians back to safety you will need to collect enough energy crystals. ",3,1,12,196.45,1,"burning rangers (sega saturn, 1998)",3,"when enormous fires threaten the safety of innocent space-goers, there's only one group of people who can save the day -- the burning rangers! as the last saturn project from sega's sonic team, burning rangers is a 3d platform shooter that combines exploration with rescue action. it contains four levels over three locations: a burning building, an underwater base, and a space station. <br><br>choose between two futuristic firefighters, the powerful shou amabane or the graceful tillis. then jump into the heat armed with a fire-extinguishing cannon. as you make your way through the ruined complexes, you will find civilians who need rescuing. in order to send the civilians back to safety you will need to collect enough energy crystals.",very good,0.1615131970170558
4,186, Sega Saturn Console 1995 Model Mk 80000  ,31.44,  Acceptable ,,9,1,21,26.44,1,sega saturn console,12,video,used,0.26157090476490152
13,187," Die Hard Arcade (Sega Saturn, 1997) plus Die Hard Trilogy  ",51.45,  Very Good ,"              Die Hard Arcade takes place after the second Die Hard movie, Die Hard with a Vengeance. Single or multiple players may take the role of John McClane and his female partner as they stand against a horde of terrorists to save John's wife and the president's daughter. <br><br>Gamers must traverse the rooftops, galleries, and restrooms of the Nakatomi Corporation's building, while fighting punks, martial arts experts, sumo wrestlers, and SWAT team members. Die Hard Arcade features multiple endings as well as the Sega Arcade classic Deep Scan. Completing Deep Scan in one try unlocks extra credits for Die Hard Arcade. ",1,1,18,45.4,1,die hard arcade,1,"die hard arcade takes place after the second die hard movie, die hard with a vengeance. single or multiple players may take the role of john mcclane and his female partner as they stand against a horde of terrorists to save john's wife and the president's daughter. <br><br>gamers must traverse the rooftops, galleries, and restrooms of the nakatomi corporation's building, while fighting punks, martial arts experts, sumo wrestlers, and swat team members. die hard arcade features multiple endings as well as the sega arcade classic deep scan. completing deep scan in one try unlocks extra credits for die hard arcade.",good,0.33746243985491819
3,188," Virtua Fighter Kids (Sega Saturn, 1996) Complete in Case  ",15.46,  Very Good ,"              Akira, Shun-di, Kage, and Pai are back -- but this time, they're kids! Virtua Fighter Kids brings home the arcade action to the Sega Saturn. This port of the arcade game is based on the award-winning coin-op, Virtua Fighter. Featuring ten childlike fighters, each of whom sports a huge array of moves. With oversized heads and undersized arms, Virtua Fighter Kids puts a new twist on a proven genre.<br><br>Fighting takes place in three dimensional rings, allowing players full freedom of movement. Most of the modes of play are the same as Virtua Fighter 2, such as Ranking, Arcade, and Practice. Adding to the legacy of the Virtua Fighter series, Virtua Fighter Kids includes a new play mode and a new feature: Kids mode and Combo Maker. Kids mode simplifies the controls by allowing combos to be performed with one button. The Combo Maker gives players the ability to create up to 20 new moves. Take the battle into your own hands! ",3,1,3,12.99,1,"virtua fighter kids (sega saturn, 1996)",1,"guardian heroes is fantasy-themed action title in the spirit of sega's hack-and-slash golden axe arcade game. choose from four initially playable characters, each proficient in a different combat style, before mastering the assortment of combos and magic-based attacks needed to defeat your enemies. your character can also move across each side-scrolling area's three planes (foreground, background, and middle) to avoid taking damage.<br><br>defeating enemies in creative ways earns your character experience points to customize one of six attributes: strength, vitality, intelligence, mentality, agility, and luck. the story mode is notable for featuring more than 50 possible paths, introducing different encounters that will influence the game's ending. guardian heroes includes two-player co-op support as well as a competitive multiplayer mode for up to six players.",very good,0.25238429026431086
4,189," Sonic Jam (Sega Saturn, 1997)  ",62.45,  Very Good ,"              Sonic Jam is a compilation of Sega's famous hedgehog's hits. The CD includes the full versions of Sonic the Hedgehog, Sonic the Hedgehog 2, Sonic the Hedgehog 3, and Sonic &amp; Knuckles -- along with a 3D museum full of artwork, videos, and other Sega memorabilia. <br><br>The original titles' platform gameplay remains intact, with plenty of running, jumping, and Super Sonic Spin-dashing against the evil Doctor Robotnik. Doctor Robotnik is the mad scientist who enjoys unleashing his mechanical creations on Sonic's Disney-esque island paradise. <br><br>New difficulty levels have been added; younger players can adopt an easy mode, while more experienced Sonic fans can go up against ultra-difficult renditions of the Sonic classics. Get ready for an attitude-packed trip down memory lane with Sonic Jam. ",1,1,21,26.44,1,sega saturn console,12,video,used,0.26157090476490152
3,190," Virtua Fighter Kids (Sega Saturn, 1996) Complete  ",19.44,  Good ,"              Akira, Shun-di, Kage, and Pai are back -- but this time, they're kids! Virtua Fighter Kids brings home the arcade action to the Sega Saturn. This port of the arcade game is based on the award-winning coin-op, Virtua Fighter. Featuring ten childlike fighters, each of whom sports a huge array of moves. With oversized heads and undersized arms, Virtua Fighter Kids puts a new twist on a proven genre.<br><br>Fighting takes place in three dimensional rings, allowing players full freedom of movement. Most of the modes of play are the same as Virtua Fighter 2, such as Ranking, Arcade, and Practice. Adding to the legacy of the Virtua Fighter series, Virtua Fighter Kids includes a new play mode and a new feature: Kids mode and Combo Maker. Kids mode simplifies the controls by allowing combos to be performed with one button. The Combo Maker gives players the ability to create up to 20 new moves. Take the battle into your own hands! ",3,1,3,12.99,1,"virtua fighter kids (sega saturn, 1996)",1,"guardian heroes is fantasy-themed action title in the spirit of sega's hack-and-slash golden axe arcade game. choose from four initially playable characters, each proficient in a different combat style, before mastering the assortment of combos and magic-based attacks needed to defeat your enemies. your character can also move across each side-scrolling area's three planes (foreground, background, and middle) to avoid taking damage.<br><br>defeating enemies in creative ways earns your character experience points to customize one of six attributes: strength, vitality, intelligence, mentality, agility, and luck. the story mode is notable for featuring more than 50 possible paths, introducing different encounters that will influence the game's ending. guardian heroes includes two-player co-op support as well as a competitive multiplayer mode for up to six players.",very good,0.25238429026431086
7,191, Sega Saturn JNTSC  ,41.45,  Used ," A good choice for delivering your main video game experience, this black Sega Saturn is ready to please and full-featured.  This Sega video game system is proportioned and unobtrusive, so you can showcase it anywhere such as a rec room, dorm, or great room. This video game system is flexible, so you can play a whole host of puzzle, racing, and strategy games. Furthermore, the Sega Saturn allows you to move at will through gamescapes and twist and turn around obstacles with confidence with its comfortable and fun controls. Watch the larger-than-life visual action on a larger than life big screen TV thanks to the analog video output featured on this Sega video game system. You can relish immersive visual details because this video game system features on-board graphical memory capacity. With the ample console RAM included on the Sega Saturn, you can enjoy superior performance. Most every playing experience is engaging and exciting thanks to the advanced CPU on this Sega video game system. Listen to the crisp audio detail amplified in high-fidelity thanks to the audio output on this video game system. With the generous storage capacity on the Sega Saturn, you can maintain all your high scores. ",6,1,163,94.55,1,sega genesis black system console controllers bundle super nice working! 7113,10,"get back to classic video gaming with the sega saturn console. dual processors and a full-color display bring a classic gaming console to life, making for quick gameplay and visuals that can be enjoyed by up to two players thanks to the dual controller ports. the sega saturn console was the first to accept both cds and cartridges, giving gamers a wide selection of play possibilities. there are more than 245 games available on the classic sega gaming console, which has its own internal memory storage and specialized memory cartridges for additional storage. named by ign as one of the 25 best gaming consoles of all time, the sega saturn console is shaped in a simple rectangle that fits onto any shelf. place games into the sega gaming console by lifting the top lid and inserting them directly inside. the sega saturn helped shape video gaming, and remains one of the best systems ever produced. a classic gaming console never goes out of style.",used,0.437212
10,192," Albert Odyssey: Legend of Eldean (Sega Saturn, 1997) *Used*  ",86.45,  Good ,"              Albert Odyssey: Legend of Eldean was originally released for the Super Nintendo system in Japan. It contains a menu-driven combat system that is turn-based. You control Pike and the other four members of his party. Pike is a young orphan who was raised by harpies. During the first ten years of his life all he has ever known is the peaceful ways of the forest. Now, seemingly from nowhere, monsters have begun attacking humans and violence has erupted in this magical land. When Pike's village is attacked he and his adopted sister, Laia, are turned to stone. Cirrus, a magical sword once held by his father, is able to rescue Pike but not Laia. Pike must embark on a quest in order to find a way to free his sister from stone. ",1,1,200,116.45,1,"albert odyssey: legend of eldean (sega saturn, 1997)",3,"albert odyssey: legend of eldean was originally released for the super nintendo system in japan. it contains a menu-driven combat system that is turn-based. you control pike and the other four members of his party. pike is a young orphan who was raised by harpies. during the first ten years of his life all he has ever known is the peaceful ways of the forest. now, seemingly from nowhere, monsters have begun attacking humans and violence has erupted in this magical land. when pike's village is attacked he and his adopted sister, laia, are turned to stone. cirrus, a magical sword once held by his father, is able to rescue pike but not laia. pike must embark on a quest in order to find a way to free his sister from stone.",good,0.20756333428980844
30,193, +++ VIRTUA FIGHTER KIDS Sega Saturn Game DISC ONLY! +++  ,14.39,  Good ,"              Akira, Shun-di, Kage, and Pai are back -- but this time, they're kids! Virtua Fighter Kids brings home the arcade action to the Sega Saturn. This port of the arcade game is based on the award-winning coin-op, Virtua Fighter. Featuring ten childlike fighters, each of whom sports a huge array of moves. With oversized heads and undersized arms, Virtua Fighter Kids puts a new twist on a proven genre.<br><br>Fighting takes place in three dimensional rings, allowing players full freedom of movement. Most of the modes of play are the same as Virtua Fighter 2, such as Ranking, Arcade, and Practice. Adding to the legacy of the Virtua Fighter series, Virtua Fighter Kids includes a new play mode and a new feature: Kids mode and Combo Maker. Kids mode simplifies the controls by allowing combos to be performed with one button. The Combo Maker gives players the ability to create up to 20 new moves. Take the battle into your own hands! ",1,1,,,,,,,,
4,194, Sonic 3D Blast Sega Saturn Game Complete w/ Manual &amp; Registration Card  ,25.45,  Very Good ,,4,1,21,26.44,1,sega saturn console,12,video,used,0.26157090476490152
14,195, Mega Man X4 **Tested and working** DISC ONLY Sega Saturn IV X 4  ,56.44,  Good ,"              In Mega Man X4, under the command of Sigma, General and Colonel have encouraged Repliforce to riot. Repliforce is on a rampage and are destroying Maverick Hunter establishments. Their overall plan is to eliminate the human race by building a weapon of mass destruction and using it to blow up Earth.<br><br>The major difference in this game from previous installments of the series is that you can play as either Mega Man X or Zero for the complete game. Differences when playing with each character include sidekicks, dialogue, and slight story changes. Gameplay is also different as Mega Man X can shoot enemies from a distance while Zero uses a sword and must fight at close range. ",1,1,2,146.44,1,mega man x4 saturn,11,video,very good,0.23978471755981445
12,196," Shining force 3 SEGA Saturn Loose,FREE shipping  ",71.45,  Good ,,1,1,1,115.0,1,shining force iii 3 - sega saturn - complete original case &amp; manual,1,"as the story unfolds the destonia empire and the aspinian empire are close to peace. however, during a peace summit in saraband, the bulzome monks and their leaders are able to kidnap the destonian emperor while impersonating the aspinian king. thus, the world believes the aspinian people do not want peace and a war ensues.<br><br>shining force iii is a combination of role-playing and strategy. you take the role of synbios, son of the destonian emperor's son. you command an army of characters who are made up of typical rpg classes such as knights and mages. each character has their own types of weapons and some are capable of magic. battles are where the strategy elements take place. on the battlefield players take turns attacking and can even make friends with other characters who are attacking the same foe.",good,0.20504052628606584
9,197, Ultimate Mortal Kombat 3 (Sega Saturn - 1996) Game + Manual Only  ,13.33,  Very Good ,"              Ultimate Mortal Kombat 3 for the Sega Saturn continues the blood filled fighting game series. In this installment of the Shaolin Tournament, you pick one of 19 fighters in an effort to either save humankind or obliterate it. Along with the instantly available fighters there are also two bosses. Characters from all of the previous Mortal Kombat games are included, such as: Raiden, Sub-Zero, Liu Kang, Scorpion, Sonya, Johnny Cage, and Kano. They all have new combos, fatalities, and animalities. Many of the same backgrounds are here as well as four new ones. Plus, there is an eight fighter tournament mode. ",8,1,133,16.45,1,"ultimate mortal kombat 3 sega saturn, 1996",2,"ultimate mortal kombat 3 for the sega saturn continues the blood filled fighting game series. in this installment of the shaolin tournament, you pick one of 19 fighters in an effort to either save humankind or obliterate it. along with the instantly available fighters there are also two bosses. characters from all of the previous mortal kombat games are included, such as: raiden, sub-zero, liu kang, scorpion, sonya, johnny cage, and kano. they all have new combos, fatalities, and animalities. many of the same backgrounds are here as well as four new ones. plus, there is an eight fighter tournament mode.",good,0.17990124673009933
4,198, Sonic 3D Blast - Sega Saturn  ,21.45,  Good ,,2,1,21,26.44,1,sega saturn console,12,video,used,0.26157090476490152
6,199," Battle Arena Toshinden Remix (Sega Saturn, 1996) Complete CIB  ",13.95,  Very Good ,"              Battle Arena Toshinden Remix is a port of the PlayStation game Battle Arena Toshinden. It is complete with new special effects, music, and one new character, Kupeed. Toshinden is a martial arts tournament for which all of the fighters have gathered to participate. During the action the camera angle regularly changes. Action can be viewed from a distance or close up. There are a total of ten characters in the game. Eight of them are playable while the other two, Gaia and Sho, are bosses. Story mode takes players through each character's motives for being at the tournament. Along with many hand-to-hand combat special moves, each character has a weapon. Weapons include swords, knives, claws, a whip, a stone club, and a spear. ",6,1,5,13.95,1,"battle arena toshinden remix (sega saturn, 1996) complete cib",3,"battle arena toshinden remix is a port of the playstation game battle arena toshinden. it is complete with new special effects, music, and one new character, kupeed. toshinden is a martial arts tournament for which all of the fighters have gathered to participate. during the action the camera angle regularly changes. action can be viewed from a distance or close up. there are a total of ten characters in the game. eight of them are playable while the other two, gaia and sho, are bosses. story mode takes players through each character's motives for being at the tournament. along with many hand-to-hand combat special moves, each character has a weapon. weapons include swords, knives, claws, a whip, a stone club, and a spear.",very good,0.15753682136452873
10,200," Albert Odyssey: Legend of Eldean (Sega Saturn, 1997)  ",128.95,  Very Good ,"              Albert Odyssey: Legend of Eldean was originally released for the Super Nintendo system in Japan. It contains a menu-driven combat system that is turn-based. You control Pike and the other four members of his party. Pike is a young orphan who was raised by harpies. During the first ten years of his life all he has ever known is the peaceful ways of the forest. Now, seemingly from nowhere, monsters have begun attacking humans and violence has erupted in this magical land. When Pike's village is attacked he and his adopted sister, Laia, are turned to stone. Cirrus, a magical sword once held by his father, is able to rescue Pike but not Laia. Pike must embark on a quest in order to find a way to free his sister from stone. ",3,1,200,116.45,1,"albert odyssey: legend of eldean (sega saturn, 1997)",3,"albert odyssey: legend of eldean was originally released for the super nintendo system in japan. it contains a menu-driven combat system that is turn-based. you control pike and the other four members of his party. pike is a young orphan who was raised by harpies. during the first ten years of his life all he has ever known is the peaceful ways of the forest. now, seemingly from nowhere, monsters have begun attacking humans and violence has erupted in this magical land. when pike's village is attacked he and his adopted sister, laia, are turned to stone. cirrus, a magical sword once held by his father, is able to rescue pike but not laia. pike must embark on a quest in order to find a way to free his sister from stone.",good,0.20756333428980844
